cell_id	item_no	item_name	key	present	validated	severity	value	note	sub_ratio_level	sub_clip_range	sub_advantage_normalization	sub_dynamic_sampling	sub_token_mask	sub_ref_snapshot	sub_kl_coefficient	sub_kl_estimator	sub_backend	sub_precision	sub_decoding_params	sub_contamination_check	sub_parser_probe
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s0_6a8e8385fb	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s0_6a8e8385fb	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s0_6a8e8385fb	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s0_6a8e8385fb	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s0_6a8e8385fb.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s0_6a8e8385fb.json													
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s0_6a8e8385fb	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=32	fixed-G=32													
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s0_6a8e8385fb	6	Held-out split	heldout_split	1	1	ok	gsm8k_easy	gsm8k_easy													
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s0_6a8e8385fb	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s1_37acf24f27	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s1_37acf24f27	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s1_37acf24f27	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s1_37acf24f27	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s1_37acf24f27.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s1_37acf24f27.json													
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s1_37acf24f27	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=32	fixed-G=32													
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s1_37acf24f27	6	Held-out split	heldout_split	1	1	ok	gsm8k_easy	gsm8k_easy													
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t0.6_s1_37acf24f27	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s0_9dc6f09c24	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s0_9dc6f09c24	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s0_9dc6f09c24	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s0_9dc6f09c24	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s0_9dc6f09c24.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s0_9dc6f09c24.json													
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s0_9dc6f09c24	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=32	fixed-G=32													
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s0_9dc6f09c24	6	Held-out split	heldout_split	1	1	ok	gsm8k_easy	gsm8k_easy													
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s0_9dc6f09c24	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s1_4e257ac5eb	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s1_4e257ac5eb	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s1_4e257ac5eb	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s1_4e257ac5eb	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s1_4e257ac5eb.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s1_4e257ac5eb.json													
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s1_4e257ac5eb	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=32	fixed-G=32													
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s1_4e257ac5eb	6	Held-out split	heldout_split	1	1	ok	gsm8k_easy	gsm8k_easy													
meta-llama-Llama-3-2-3B_gsm8k_easy_G32_t1_s1_4e257ac5eb	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s0_4c0ce0d4bc	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s0_4c0ce0d4bc	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s0_4c0ce0d4bc	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s0_4c0ce0d4bc	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s0_4c0ce0d4bc.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s0_4c0ce0d4bc.json													
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s0_4c0ce0d4bc	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=4	fixed-G=4													
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s0_4c0ce0d4bc	6	Held-out split	heldout_split	1	1	ok	gsm8k_easy	gsm8k_easy													
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s0_4c0ce0d4bc	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s1_cba6422e4d	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s1_cba6422e4d	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s1_cba6422e4d	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s1_cba6422e4d	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s1_cba6422e4d.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s1_cba6422e4d.json													
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s1_cba6422e4d	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=4	fixed-G=4													
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s1_cba6422e4d	6	Held-out split	heldout_split	1	1	ok	gsm8k_easy	gsm8k_easy													
meta-llama-Llama-3-2-3B_gsm8k_easy_G4_t0.6_s1_cba6422e4d	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s0_199c1c636d	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s0_199c1c636d	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s0_199c1c636d	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s0_199c1c636d	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s0_199c1c636d.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s0_199c1c636d.json													
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s0_199c1c636d	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=8	fixed-G=8													
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s0_199c1c636d	6	Held-out split	heldout_split	1	1	ok	gsm8k_easy	gsm8k_easy													
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s0_199c1c636d	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s1_d59ab724e2	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s1_d59ab724e2	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s1_d59ab724e2	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s1_d59ab724e2	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s1_d59ab724e2.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s1_d59ab724e2.json													
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s1_d59ab724e2	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=8	fixed-G=8													
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s1_d59ab724e2	6	Held-out split	heldout_split	1	1	ok	gsm8k_easy	gsm8k_easy													
meta-llama-Llama-3-2-3B_gsm8k_easy_G8_t0.6_s1_d59ab724e2	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=16	fixed-G=16													
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=16	fixed-G=16													
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=16	fixed-G=16													
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=16	fixed-G=16													
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=2	fixed-G=2													
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=2	fixed-G=2													
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=2	fixed-G=2													
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=2	fixed-G=2													
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=32	fixed-G=32													
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
